call_id,hcp_id,rep_id,call_date,product_discussed,call_duration_min,samples_dropped
CALL003052,HCP0712,REP011,2025-02-19,PRD004,18,2
CALL003053,HCP0713,REP006,2025-04-05,PRD001,11,2
CALL003054,HCP0713,REP006,2025-03-04,PRD005,27,1
CALL003055,HCP0713,REP006,2025-07-31,PRD002,12,0
CALL003056,HCP0713,REP006,2025-03-10,PRD004,12,2
CALL003057,HCP0713,REP006,2025-06-29,PRD002,13,2
CALL003058,HCP0713,REP006,2025-09-03,PRD003,14,1
CALL003059,HCP0713,REP006,2025-03-30,PRD001,13,0
CALL003060,HCP0713,REP006,2025-04-02,PRD002,20,0
CALL003061,HCP0714,REP003,2025-05-07,PRD005,27,3
CALL003062,HCP0714,REP003,2025-05-16,PRD004,8,1
CALL003063,HCP0714,REP003,2025-07-17,PRD001,12,2
CALL003064,HCP0714,REP003,2025-12-18,PRD002,15,0
CALL003065,HCP0714,REP003,2025-02-15,PRD002,24,3
CALL003066,HCP0714,REP003,2025-03-26,PRD002,9,3
CALL003067,HCP0715,REP007,2025-05-27,PRD005,19,3
CALL003068,HCP0715,REP007,2025-06-02,PRD003,11,0
CALL003069,HCP0715,REP007,2025-06-08,PRD002,16,0
CALL003070,HCP0715,REP007,2025-05-11,PRD001,22,2
CALL003071,HCP0715,REP007,2025-11-20,PRD002,13,0
CALL003072,HCP0715,REP007,2025-04-23,PRD001,24,0
CALL003073,HCP0716,REP002,2025-08-18,PRD005,21,0
CALL003074,HCP0717,REP014,2025-12-03,PRD003,16,0
CALL003075,HCP0717,REP014,2025-05-06,PRD005,20,1
CALL003076,HCP0717,REP014,2025-06-25,PRD003,9,0
CALL003077,HCP0717,REP014,2025-12-04,PRD003,23,0
CALL003078,HCP0717,REP014,2025-12-30,PRD005,27,0
CALL003079,HCP0717,REP014,2025-03-26,PRD002,15,1
CALL003080,HCP0717,REP014,2025-01-04,PRD005,8,1
CALL003081,HCP0717,REP014,2025-12-06,PRD005,16,1
CALL003082,HCP0719,REP028,2025-02-23,PRD005,20,0
CALL003083,HCP0719,REP028,2025-11-21,PRD004,6,2
CALL003084,HCP0719,REP028,2025-01-31,PRD005,9,0
CALL003085,HCP0720,REP027,2025-02-07,PRD001,16,2
CALL003086,HCP0720,REP027,2025-01-19,PRD003,10,0
CALL003087,HCP0720,REP027,2025-11-20,PRD003,28,2
CALL003088,HCP0720,REP027,2025-04-27,PRD005,16,0
CALL003089,HCP0720,REP027,2025-11-23,PRD005,28,1
CALL003090,HCP0721,REP022,2025-06-20,PRD004,17,1
CALL003091,HCP0721,REP022,2025-07-04,PRD005,5,2
CALL003092,HCP0721,REP022,2025-05-20,PRD004,19,1
CALL003093,HCP0721,REP022,2025-01-20,PRD005,25,0
CALL003094,HCP0722,REP018,2025-04-14,PRD003,7,0
CALL003095,HCP0722,REP018,2025-04-16,PRD005,20,1
CALL003096,HCP0722,REP018,2025-09-23,PRD001,11,3
CALL003097,HCP0722,REP018,2025-07-04,PRD005,29,1
CALL003098,HCP0722,REP018,2025-03-12,PRD002,5,2
CALL003099,HCP0722,REP018,2025-04-26,PRD005,28,1
CALL003100,HCP0722,REP018,2025-06-25,PRD003,21,3
CALL003101,HCP0722,REP018,2025-05-29,PRD004,12,1
CALL003102,HCP0723,REP014,2025-01-15,PRD002,12,1
CALL003103,HCP0723,REP014,2025-12-21,PRD005,27,2
CALL003104,HCP0723,REP014,2025-06-28,PRD001,10,1
CALL003105,HCP0723,REP014,2025-02-15,PRD002,23,0
CALL003106,HCP0723,REP014,2025-08-27,PRD005,10,0
CALL003107,HCP0723,REP014,2025-05-01,PRD005,26,0
CALL003108,HCP0724,REP019,2025-02-26,PRD001,11,1
CALL003109,HCP0724,REP019,2025-06-26,PRD002,26,1
CALL003110,HCP0725,REP004,2025-01-16,PRD001,18,0
CALL003111,HCP0725,REP004,2025-12-24,PRD003,17,1
CALL003112,HCP0725,REP004,2025-04-07,PRD002,18,1
CALL003113,HCP0725,REP004,2025-04-22,PRD004,10,3
CALL003114,HCP0726,REP016,2025-07-21,PRD004,15,0
CALL003115,HCP0726,REP016,2025-06-16,PRD005,24,2
CALL003116,HCP0726,REP016,2025-06-06,PRD005,27,1
CALL003117,HCP0727,REP004,2025-11-11,PRD005,24,3
CALL003118,HCP0727,REP004,2025-03-04,PRD004,11,1
CALL003119,HCP0727,REP004,2025-06-20,PRD001,26,1
CALL003120,HCP0727,REP004,2025-04-18,PRD005,27,1
CALL003121,HCP0728,REP011,2025-07-11,PRD004,6,2
CALL003122,HCP0728,REP011,2025-09-16,PRD001,23,1
CALL003123,HCP0728,REP011,2025-12-17,PRD001,6,0
CALL003124,HCP0728,REP011,2025-07-30,PRD001,18,1
CALL003125,HCP0729,REP020,2025-06-05,PRD002,25,1
CALL003126,HCP0729,REP020,2025-04-18,PRD002,22,1
CALL003127,HCP0731,REP018,2025-11-28,PRD002,27,2
CALL003128,HCP0731,REP018,2025-03-02,PRD002,6,0
CALL003129,HCP0732,REP020,2025-08-15,PRD003,21,0
CALL003130,HCP0732,REP020,2025-07-22,PRD004,12,2
CALL003131,HCP0732,REP020,2025-08-11,PRD004,5,1
CALL003132,HCP0733,REP020,2025-08-09,PRD003,7,0
CALL003133,HCP0734,REP015,2025-09-29,PRD001,15,0
CALL003134,HCP0734,REP015,2025-07-22,PRD002,13,0
CALL003135,HCP0734,REP015,2025-08-10,PRD004,27,0
CALL003136,HCP0735,REP022,2025-10-21,PRD001,12,3
CALL003137,HCP0735,REP022,2025-07-05,PRD004,10,1
CALL003138,HCP0735,REP022,2025-04-06,PRD005,8,1
CALL003139,HCP0735,REP022,2025-10-28,PRD001,18,1
CALL003140,HCP0735,REP022,2025-12-20,PRD005,18,0
CALL003141,HCP0735,REP022,2025-07-05,PRD003,11,2
CALL003142,HCP0735,REP022,2025-12-27,PRD002,17,2
CALL003143,HCP0736,REP012,2025-01-26,PRD003,10,2
CALL003144,HCP0736,REP012,2025-08-01,PRD005,27,0
CALL003145,HCP0736,REP012,2025-03-15,PRD001,13,0
CALL003146,HCP0737,REP028,2025-08-27,PRD002,19,1
CALL003147,HCP0737,REP028,2025-11-05,PRD003,21,0
CALL003148,HCP0737,REP028,2025-01-03,PRD004,23,1
CALL003149,HCP0737,REP028,2025-12-12,PRD001,7,0
CALL003150,HCP0737,REP028,2025-07-02,PRD002,23,1
CALL003151,HCP0737,REP028,2025-12-24,PRD002,15,3
CALL003152,HCP0737,REP028,2025-01-18,PRD003,8,2
CALL003153,HCP0737,REP028,2025-10-29,PRD004,29,0
CALL003154,HCP0737,REP028,2025-02-15,PRD005,25,0
CALL003155,HCP0737,REP028,2025-03-21,PRD003,15,0
CALL003156,HCP0738,REP020,2025-09-15,PRD003,28,0
CALL003157,HCP0738,REP020,2025-12-24,PRD005,23,0
CALL003158,HCP0738,REP020,2025-02-01,PRD001,17,0
CALL003159,HCP0739,REP015,2025-01-23,PRD004,8,0
CALL003160,HCP0739,REP015,2025-11-27,PRD005,9,2
CALL003161,HCP0739,REP015,2025-03-28,PRD002,15,2
CALL003162,HCP0739,REP015,2025-03-31,PRD002,21,0
CALL003163,HCP0739,REP015,2025-07-10,PRD002,24,3
CALL003164,HCP0739,REP015,2025-05-03,PRD003,20,1
CALL003165,HCP0740,REP026,2025-12-13,PRD001,13,1
CALL003166,HCP0740,REP026,2025-02-16,PRD001,21,2
CALL003167,HCP0740,REP026,2025-11-16,PRD003,17,0
CALL003168,HCP0740,REP026,2025-09-09,PRD004,25,3
CALL003169,HCP0741,REP006,2025-04-22,PRD003,11,1
CALL003170,HCP0741,REP006,2025-03-03,PRD001,23,3
CALL003171,HCP0741,REP006,2025-11-25,PRD005,16,0
CALL003172,HCP0741,REP006,2025-02-26,PRD001,16,2
CALL003173,HCP0742,REP011,2025-09-06,PRD005,24,0
CALL003174,HCP0742,REP011,2025-11-05,PRD001,25,0
CALL003175,HCP0742,REP011,2025-02-27,PRD003,18,1
CALL003176,HCP0742,REP011,2025-03-04,PRD002,8,2
CALL003177,HCP0742,REP011,2025-03-19,PRD003,26,1
CALL003178,HCP0742,REP011,2025-10-09,PRD003,23,2
CALL003179,HCP0743,REP015,2025-02-19,PRD005,28,2
CALL003180,HCP0743,REP015,2025-11-23,PRD003,19,0
CALL003181,HCP0745,REP020,2025-07-01,PRD001,12,0
CALL003182,HCP0745,REP020,2025-03-26,PRD002,13,0
CALL003183,HCP0745,REP020,2025-10-03,PRD004,23,1
CALL003184,HCP0745,REP020,2025-07-03,PRD004,28,0
CALL003185,HCP0745,REP020,2025-12-30,PRD001,19,2
CALL003186,HCP0746,REP025,2025-07-07,PRD004,11,0
CALL003187,HCP0747,REP019,2025-02-22,PRD004,20,1
CALL003188,HCP0747,REP019,2025-06-09,PRD003,20,2
CALL003189,HCP0747,REP019,2025-10-09,PRD002,18,1
CALL003190,HCP0747,REP019,2025-04-17,PRD005,5,0
CALL003191,HCP0747,REP019,2025-07-24,PRD003,6,2
CALL003192,HCP0748,REP030,2025-03-16,PRD004,17,1
CALL003193,HCP0748,REP030,2025-09-11,PRD001,9,0
CALL003194,HCP0748,REP030,2025-10-17,PRD002,18,0
CALL003195,HCP0749,REP009,2025-08-12,PRD003,19,0
CALL003196,HCP0749,REP009,2025-12-11,PRD001,17,0
CALL003197,HCP0749,REP009,2025-10-12,PRD002,24,0
CALL003198,HCP0749,REP009,2025-08-16,PRD002,29,2
CALL003199,HCP0749,REP009,2025-08-26,PRD002,11,3
CALL003200,HCP0750,REP006,2025-05-11,PRD004,13,3
CALL003201,HCP0750,REP006,2025-12-17,PRD005,19,0
CALL003202,HCP0750,REP006,2025-07-23,PRD003,21,0
CALL003203,HCP0750,REP006,2025-09-01,PRD005,23,0
CALL003204,HCP0750,REP006,2025-10-30,PRD002,26,0
CALL003205,HCP0750,REP006,2025-01-28,PRD004,25,3
CALL003206,HCP0750,REP006,2025-08-06,PRD005,24,3
CALL003207,HCP0751,REP025,2025-02-12,PRD003,6,1
CALL003208,HCP0751,REP025,2025-03-30,PRD003,25,3
CALL003209,HCP0751,REP025,2025-11-10,PRD004,15,3
CALL003210,HCP0751,REP025,2025-05-15,PRD003,22,2
CALL003211,HCP0751,REP025,2025-11-28,PRD003,17,2
CALL003212,HCP0752,REP026,2025-11-05,PRD005,5,3
CALL003213,HCP0752,REP026,2025-01-21,PRD003,11,1
CALL003214,HCP0752,REP026,2025-01-14,PRD003,20,3
CALL003215,HCP0752,REP026,2025-09-01,PRD004,17,1
CALL003216,HCP0753,REP023,2025-01-15,PRD001,19,1
CALL003217,HCP0753,REP023,2025-05-16,PRD003,6,1
CALL003218,HCP0753,REP023,2025-02-08,PRD001,18,0
CALL003219,HCP0754,REP012,2025-09-02,PRD003,27,1
CALL003220,HCP0754,REP012,2025-02-02,PRD002,11,1
CALL003221,HCP0754,REP012,2025-05-31,PRD003,22,1
CALL003222,HCP0754,REP012,2025-10-13,PRD003,25,0
CALL003223,HCP0754,REP012,2025-11-10,PRD002,26,2
CALL003224,HCP0755,REP014,2025-07-14,PRD004,25,0
CALL003225,HCP0755,REP014,2025-10-29,PRD003,15,2
CALL003226,HCP0755,REP014,2025-08-16,PRD004,19,0
CALL003227,HCP0756,REP019,2025-02-26,PRD005,23,0
CALL003228,HCP0756,REP019,2025-01-02,PRD001,29,0
CALL003229,HCP0756,REP019,2025-03-22,PRD004,8,2
CALL003230,HCP0757,REP004,2025-08-09,PRD002,10,1
CALL003231,HCP0757,REP004,2025-12-04,PRD002,18,0
CALL003232,HCP0757,REP004,2025-06-18,PRD004,11,2
CALL003233,HCP0757,REP004,2025-08-05,PRD002,14,0
CALL003234,HCP0758,REP022,2025-05-28,PRD002,23,2
CALL003235,HCP0758,REP022,2025-09-26,PRD004,29,0
CALL003236,HCP0758,REP022,2025-06-03,PRD005,24,2
CALL003237,HCP0758,REP022,2025-10-24,PRD002,24,0
CALL003238,HCP0758,REP022,2025-09-01,PRD003,28,0
CALL003239,HCP0759,REP003,2025-07-09,PRD001,24,0
CALL003240,HCP0760,REP006,2025-04-02,PRD004,7,0
CALL003241,HCP0760,REP006,2025-01-02,PRD001,5,3
CALL003242,HCP0760,REP006,2025-08-10,PRD004,20,0
CALL003243,HCP0760,REP006,2025-11-24,PRD003,17,0
CALL003244,HCP0760,REP006,2025-02-14,PRD001,18,1
CALL003245,HCP0760,REP006,2025-08-10,PRD003,27,2
CALL003246,HCP0761,REP027,2025-05-04,PRD003,16,1
CALL003247,HCP0761,REP027,2025-12-19,PRD002,28,0
CALL003248,HCP0762,REP017,2025-11-14,PRD002,29,0
CALL003249,HCP0763,REP019,2025-12-09,PRD004,25,0
CALL003250,HCP0764,REP011,2025-12-24,PRD003,9,0
CALL003251,HCP0764,REP011,2025-12-27,PRD004,15,2
CALL003252,HCP0764,REP011,2025-12-07,PRD004,10,0
CALL003253,HCP0764,REP011,2025-02-10,PRD001,25,0
CALL003254,HCP0764,REP011,2025-06-14,PRD005,27,1
CALL003255,HCP0764,REP011,2025-01-23,PRD002,10,1
CALL003256,HCP0765,REP025,2025-12-02,PRD004,15,3
CALL003257,HCP0765,REP025,2025-01-17,PRD003,26,0
CALL003258,HCP0765,REP025,2025-01-25,PRD004,20,2
CALL003259,HCP0765,REP025,2025-02-01,PRD004,23,1
CALL003260,HCP0766,REP018,2025-06-05,PRD005,20,0
CALL003261,HCP0766,REP018,2025-08-29,PRD001,18,1
CALL003262,HCP0766,REP018,2025-07-02,PRD003,15,0
CALL003263,HCP0766,REP018,2025-05-12,PRD005,22,1
CALL003264,HCP0767,REP019,2025-01-26,PRD004,29,0
CALL003265,HCP0767,REP019,2025-08-26,PRD003,29,1
CALL003266,HCP0767,REP019,2025-06-24,PRD004,16,0
CALL003267,HCP0767,REP019,2025-08-14,PRD005,23,0
CALL003268,HCP0767,REP019,2025-04-13,PRD003,22,0
CALL003269,HCP0767,REP019,2025-09-04,PRD004,15,2
CALL003270,HCP0768,REP010,2025-04-03,PRD003,13,1
CALL003271,HCP0768,REP010,2025-02-23,PRD004,9,0
CALL003272,HCP0769,REP005,2025-05-11,PRD005,25,3
CALL003273,HCP0769,REP005,2025-02-13,PRD005,21,2
CALL003274,HCP0770,REP018,2025-03-14,PRD004,6,1
CALL003275,HCP0770,REP018,2025-07-31,PRD003,7,0
CALL003276,HCP0770,REP018,2025-10-15,PRD005,27,0
CALL003277,HCP0771,REP026,2025-10-13,PRD005,20,3
CALL003278,HCP0771,REP026,2025-01-31,PRD005,18,2
CALL003279,HCP0771,REP026,2025-12-16,PRD005,16,0
CALL003280,HCP0771,REP026,2025-08-08,PRD004,24,1
CALL003281,HCP0771,REP026,2025-06-27,PRD002,23,3
CALL003282,HCP0772,REP022,2025-01-11,PRD001,17,3
CALL003283,HCP0772,REP022,2025-08-26,PRD001,6,0
CALL003284,HCP0772,REP022,2025-09-10,PRD003,15,1
CALL003285,HCP0772,REP022,2025-03-04,PRD001,11,2
CALL003286,HCP0773,REP017,2025-03-16,PRD002,25,1
CALL003287,HCP0773,REP017,2025-01-26,PRD004,28,0
CALL003288,HCP0773,REP017,2025-09-30,PRD003,28,0
CALL003289,HCP0773,REP017,2025-12-18,PRD001,12,1
CALL003290,HCP0773,REP017,2025-10-10,PRD003,23,0
CALL003291,HCP0773,REP017,2025-09-22,PRD001,14,1
CALL003292,HCP0773,REP017,2025-12-14,PRD002,25,2
CALL003293,HCP0774,REP013,2025-02-20,PRD002,24,1
CALL003294,HCP0774,REP013,2025-04-18,PRD004,27,1
CALL003295,HCP0774,REP013,2025-04-17,PRD005,24,1
CALL003296,HCP0775,REP020,2025-06-17,PRD001,24,3
CALL003297,HCP0775,REP020,2025-02-20,PRD003,22,1
CALL003298,HCP0775,REP020,2025-07-06,PRD003,28,0
CALL003299,HCP0775,REP020,2025-10-05,PRD005,5,1
CALL003300,HCP0775,REP020,2025-09-28,PRD002,23,1
CALL003301,HCP0776,REP005,2025-05-28,PRD005,19,3
CALL003302,HCP0776,REP005,2025-12-20,PRD001,21,1
CALL003303,HCP0777,REP025,2025-02-27,PRD005,9,0
CALL003304,HCP0777,REP025,2025-12-07,PRD003,6,3
CALL003305,HCP0777,REP025,2025-04-18,PRD001,17,0
CALL003306,HCP0777,REP025,2025-04-04,PRD002,14,1
CALL003307,HCP0777,REP025,2025-09-10,PRD002,17,0
CALL003308,HCP0778,REP028,2025-05-23,PRD004,13,0
CALL003309,HCP0778,REP028,2025-11-12,PRD004,17,0
CALL003310,HCP0778,REP028,2025-05-08,PRD005,26,0
CALL003311,HCP0778,REP028,2025-03-12,PRD005,11,0
CALL003312,HCP0778,REP028,2025-01-04,PRD003,18,1
CALL003313,HCP0778,REP028,2025-08-23,PRD005,29,0
CALL003314,HCP0778,REP028,2025-09-20,PRD005,18,0
CALL003315,HCP0778,REP028,2025-09-27,PRD001,23,3
CALL003316,HCP0779,REP023,2025-03-09,PRD005,11,2
CALL003317,HCP0779,REP023,2025-06-17,PRD005,8,0
CALL003318,HCP0780,REP006,2025-01-24,PRD001,21,0
CALL003319,HCP0780,REP006,2025-03-31,PRD001,12,1
CALL003320,HCP0780,REP006,2025-06-24,PRD002,15,1
CALL003321,HCP0780,REP006,2025-07-31,PRD004,17,1
CALL003322,HCP0781,REP018,2025-09-26,PRD004,8,1
CALL003323,HCP0781,REP018,2025-11-24,PRD004,17,1
CALL003324,HCP0782,REP022,2025-06-08,PRD005,12,2
CALL003325,HCP0782,REP022,2025-02-09,PRD005,11,2
CALL003326,HCP0782,REP022,2025-06-20,PRD005,8,0
CALL003327,HCP0782,REP022,2025-08-18,PRD005,7,1
CALL003328,HCP0782,REP022,2025-06-12,PRD002,15,0
CALL003329,HCP0782,REP022,2025-10-08,PRD002,8,3
CALL003330,HCP0782,REP022,2025-01-05,PRD004,10,1
CALL003331,HCP0782,REP022,2025-01-14,PRD002,18,0
CALL003332,HCP0782,REP022,2025-09-23,PRD005,28,1
CALL003333,HCP0782,REP022,2025-11-16,PRD001,18,0
CALL003334,HCP0782,REP022,2025-05-27,PRD001,17,2
CALL003335,HCP0782,REP022,2025-07-23,PRD001,5,2
CALL003336,HCP0782,REP022,2025-07-04,PRD004,26,0
CALL003337,HCP0783,REP012,2025-11-12,PRD002,24,1
CALL003338,HCP0783,REP012,2025-05-19,PRD002,26,3
CALL003339,HCP0784,REP022,2025-01-19,PRD004,24,3
CALL003340,HCP0784,REP022,2025-03-08,PRD001,21,0
CALL003341,HCP0784,REP022,2025-02-14,PRD004,13,0
CALL003342,HCP0784,REP022,2025-11-26,PRD002,18,1
CALL003343,HCP0785,REP022,2025-07-04,PRD003,6,0
CALL003344,HCP0786,REP001,2025-08-03,PRD003,20,1
CALL003345,HCP0786,REP001,2025-06-28,PRD003,29,3
CALL003346,HCP0787,REP019,2025-10-24,PRD005,5,3
CALL003347,HCP0787,REP019,2025-08-24,PRD001,10,0
CALL003348,HCP0787,REP019,2025-03-16,PRD004,12,0
CALL003349,HCP0787,REP019,2025-09-09,PRD002,24,0
CALL003350,HCP0788,REP012,2025-11-12,PRD003,19,1
CALL003351,HCP0788,REP012,2025-12-01,PRD005,13,2
CALL003352,HCP0788,REP012,2025-02-12,PRD002,23,1
CALL003353,HCP0789,REP026,2025-07-14,PRD002,22,0
CALL003354,HCP0789,REP026,2025-11-29,PRD004,10,1
CALL003355,HCP0789,REP026,2025-11-26,PRD004,13,0
CALL003356,HCP0789,REP026,2025-07-13,PRD001,8,0
CALL003357,HCP0789,REP026,2025-08-11,PRD003,17,0
CALL003358,HCP0790,REP005,2025-06-22,PRD001,23,2
CALL003359,HCP0790,REP005,2025-07-05,PRD005,22,0
CALL003360,HCP0790,REP005,2025-08-05,PRD002,23,0
CALL003361,HCP0790,REP005,2025-12-06,PRD005,23,3
CALL003362,HCP0790,REP005,2025-04-02,PRD001,28,1
CALL003363,HCP0790,REP005,2025-10-05,PRD001,24,0
CALL003364,HCP0790,REP005,2025-12-17,PRD004,13,2
CALL003365,HCP0790,REP005,2025-05-17,PRD004,8,0
CALL003366,HCP0790,REP005,2025-05-03,PRD004,16,0
CALL003367,HCP0790,REP005,2025-03-22,PRD005,20,2
CALL003368,HCP0791,REP028,2025-09-16,PRD003,9,2
CALL003369,HCP0791,REP028,2025-01-07,PRD001,20,1
CALL003370,HCP0791,REP028,2025-05-01,PRD003,24,0
CALL003371,HCP0791,REP028,2025-12-09,PRD004,8,0
CALL003372,HCP0791,REP028,2025-05-01,PRD004,11,1
CALL003373,HCP0791,REP028,2025-04-20,PRD005,29,1
CALL003374,HCP0791,REP028,2025-08-19,PRD002,29,0
CALL003375,HCP0791,REP028,2025-02-08,PRD003,21,0
CALL003376,HCP0792,REP023,2025-02-01,PRD003,28,0
CALL003377,HCP0792,REP023,2025-08-28,PRD001,29,0
CALL003378,HCP0792,REP023,2025-02-07,PRD004,25,0
CALL003379,HCP0792,REP023,2025-12-11,PRD001,10,3
CALL003380,HCP0792,REP023,2025-11-28,PRD004,28,2
CALL003381,HCP0792,REP023,2025-01-12,PRD005,14,1
CALL003382,HCP0792,REP023,2025-06-02,PRD004,12,2
CALL003383,HCP0792,REP023,2025-04-15,PRD005,9,3
CALL003384,HCP0792,REP023,2025-10-21,PRD004,13,2
CALL003385,HCP0792,REP023,2025-11-29,PRD004,12,1
CALL003386,HCP0792,REP023,2025-03-29,PRD002,18,1
CALL003387,HCP0792,REP023,2025-07-10,PRD004,8,0
CALL003388,HCP0792,REP023,2025-02-14,PRD002,21,0
CALL003389,HCP0793,REP020,2025-10-23,PRD004,9,0
CALL003390,HCP0793,REP020,2025-07-20,PRD005,25,0
CALL003391,HCP0793,REP020,2025-01-16,PRD005,22,0
CALL003392,HCP0794,REP026,2025-08-17,PRD004,12,3
CALL003393,HCP0794,REP026,2025-09-18,PRD004,20,0
CALL003394,HCP0794,REP026,2025-01-14,PRD004,29,2
CALL003395,HCP0795,REP012,2025-11-04,PRD005,11,0
CALL003396,HCP0795,REP012,2025-04-08,PRD004,6,1
CALL003397,HCP0795,REP012,2025-03-16,PRD001,12,2
CALL003398,HCP0795,REP012,2025-01-01,PRD003,16,0
CALL003399,HCP0796,REP015,2025-01-21,PRD001,19,0
CALL003400,HCP0796,REP015,2025-08-15,PRD002,12,3
CALL003401,HCP0796,REP015,2025-07-20,PRD003,17,0
CALL003402,HCP0797,REP003,2025-05-19,PRD001,26,1
CALL003403,HCP0797,REP003,2025-05-09,PRD003,29,1
CALL003404,HCP0798,REP025,2025-08-30,PRD002,25,0
CALL003405,HCP0798,REP025,2025-08-27,PRD001,17,1
CALL003406,HCP0799,REP025,2025-12-28,PRD004,20,1
CALL003407,HCP0799,REP025,2025-01-26,PRD002,22,0
CALL003408,HCP0799,REP025,2025-01-12,PRD003,7,2
CALL003409,HCP0799,REP025,2025-10-03,PRD004,7,0
CALL003410,HCP0799,REP025,2025-09-26,PRD002,24,1
CALL003411,HCP0800,REP015,2025-03-29,PRD005,19,2
CALL003412,HCP0800,REP015,2025-03-19,PRD002,9,3
CALL003413,HCP0800,REP015,2025-07-31,PRD005,8,0
CALL003414,HCP0800,REP015,2025-08-13,PRD001,22,2
CALL003415,HCP0800,REP015,2025-10-31,PRD002,17,0
CALL003416,HCP0800,REP015,2025-04-10,PRD004,15,3
